//////////////////////////////////////////////////////////////////////////////////////												
// [칼리마1]	EachMonsterBag24											
// [ Start  ] 	2015-03-20											
// [ Latest ]	2015-03-20 17:26											
// [ Author ]	박혜진											
// [ Version ]	0.0.0.1											
// [ Text ]												
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트											
//////////////////////////////////////////////////////////////////////////////////////												
												
//사냥 마리 수	32400											
												
//몬스터 인덱스	몬스터 속성	아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)
//이시스1 17												
147	-1	1	0	0	0	0	2	2	0	0	0	5145
147	-1	1	1	0	0	0	2	2	0	0	0	5145
147	-1	1	2	0	0	0	2	2	0	0	0	5145
147	-1	2	0	0	0	0	2	2	0	0	0	5145
147	-1	2	1	0	0	0	2	2	0	0	0	5145
147	-1	4	0	0	0	0	2	2	0	0	0	5145
147	-1	4	8	0	0	0	2	2	0	0	0	5145
147	-1	4	1	0	0	0	2	2	0	0	0	5145
147	-1	4	9	0	0	0	2	2	0	0	0	5145
147	-1	4	2	0	0	0	2	2	0	0	0	5145
147	-1	0	1	0	0	0	2	2	0	0	0	5145
147	-1	0	0	0	0	0	2	2	0	0	0	5145
147	-1	0	2	0	0	0	2	2	0	0	0	5145
147	-1	0	4	0	0	0	2	2	0	0	0	5145
147	-1	0	3	0	0	0	2	2	0	0	0	5145
147	-1	3	2	0	0	0	2	2	0	0	0	5145
147	-1	3	13	0	0	0	2	2	0	0	0	5145
147	-1	3	5	0	0	0	2	2	0	0	0	5145
147	-1	5	0	0	0	0	2	2	0	0	0	5145
147	-1	6	0	0	0	0	2	2	0	0	0	5145
147	-1	6	4	0	0	0	2	2	0	0	0	5145
147	-1	6	1	0	0	0	2	2	0	0	0	5145
147	-1	6	2	0	0	0	2	2	0	0	0	5145
147	-1	6	29	0	0	0	2	2	0	0	0	5145
147	-1	6	6	0	0	0	2	2	0	0	0	5145
147	-1	7	2	0	0	0	0	2	0	0	0	5145
147	-1	8	2	0	0	0	0	2	0	0	0	5145
147	-1	10	2	0	0	0	0	2	0	0	0	5145
147	-1	9	2	0	0	0	0	2	0	0	0	5145
147	-1	11	2	0	0	0	0	2	0	0	0	5145
147	-1	7	5	0	0	0	0	2	0	0	0	5145
147	-1	8	5	0	0	0	0	2	0	0	0	5145
147	-1	10	5	0	0	0	0	2	0	0	0	5145
147	-1	9	5	0	0	0	0	2	0	0	0	5145
147	-1	11	5	0	0	0	0	2	0	0	0	5145
147	-1	7	10	0	0	0	0	2	0	0	0	5145
147	-1	8	10	0	0	0	0	2	0	0	0	5145
147	-1	10	10	0	0	0	0	2	0	0	0	5145
147	-1	9	10	0	0	0	0	2	0	0	0	5145
147	-1	11	10	0	0	0	0	2	0	0	0	5145
147	-1	7	0	0	0	0	0	2	0	0	0	5145
147	-1	10	0	0	0	0	0	2	0	0	0	5145
147	-1	9	0	0	0	0	0	2	0	0	0	5145
147	-1	11	0	0	0	0	0	2	0	0	0	5145
147	-1	10	91	0	0	0	0	2	0	0	0	5145
147	-1	11	91	0	0	0	0	2	0	0	0	5145
