//////////////////////////////////////////////////////////////////////////////////////													
// [칼리마5]	EachMonsterBag28												
// [ Start  ] 	2015-03-20												
// [ Latest ]	2015-03-20 17:26												
// [ Author ]	박혜진												
// [ Version ]	0.0.0.1												
// [ Text ]													
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트												
//////////////////////////////////////////////////////////////////////////////////////													
													
//사냥 마리 수	32400												
													
//몬스터 인덱스	몬스터 속성	아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)	아이템 명
//이시스5 79													155
263	-1	2	4	0	0	0	2	2	0	0	0	858	//크리스탈모닝스타
263	-1	4	13	0	0	0	2	2	0	0	0	858	//블루윙석궁
263	-1	4	14	0	0	0	2	2	0	0	0	858	//아쿠아골드석궁
263	-1	2	5	0	0	0	2	2	0	0	0	858	//크리스탈검
263	-1	3	14	0	0	0	2	2	0	0	0	858	//콘모시온랜스
263	-1	3	18	0	0	0	2	2	0	0	0	858	//알라크란랜스
263	-1	3	9	0	0	0	2	2	0	0	0	858	//발록의낫
263	-1	5	6	0	0	0	2	2	0	0	0	858	//부활의지팡이
263	-1	5	17	0	0	0	2	2	0	0	0	858	//에이션트스틱
263	-1	5	23	0	0	0	2	2	0	0	0	858	//라글의서
263	-1	2	9	0	0	0	2	2	0	0	0	858	//마스터셉터
263	-1	6	16	0	0	0	2	2	0	0	0	858	//엘리멘탈방패
263	-1	6	21	0	0	0	2	2	0	0	0	858	//크로스실드
263	-1	6	30	0	0	0	2	2	0	0	0	858	//플루마실드
263	-1	6	15	0	0	0	2	2	0	0	0	858	//그랜드소울방패
263	-1	6	32	0	0	0	2	2	0	0	0	858	//비스실드
263	-1	8	25	0	0	0	0	2	0	0	0	858	//라운드갑옷
263	-1	8	59	0	0	0	0	2	0	0	0	858	//세크리드파이어갑옷
263	-1	9	59	0	0	0	0	2	0	0	0	858	//세크리드파이어바지
263	-1	7	26	0	0	0	0	2	0	0	0	858	//다크소울마스크
263	-1	8	26	0	0	0	0	2	0	0	0	858	//다크소울갑옷
263	-1	9	26	0	0	0	0	2	0	0	0	858	//다크소울바지
263	-1	9	93	0	0	0	0	2	0	0	0	858	//프린시바지
263	-1	11	93	0	0	0	0	2	0	0	0	858	//프린시부츠
263	-1	7	34	0	0	0	0	2	0	0	0	858	//애쉬크로우헬멧
263	-1	8	34	0	0	0	0	2	0	0	0	858	//애쉬크로우갑옷
263	-1	10	34	0	0	0	0	2	0	0	0	858	//애쉬크로우장갑
263	-1	9	34	0	0	0	0	2	0	0	0	858	//애쉬크로우바지
263	-1	11	34	0	0	0	0	2	0	0	0	858	//애쉬크로우부츠
263	-1	7	35	0	0	0	0	2	0	0	0	858	//이클립스헬멧
263	-1	8	35	0	0	0	0	2	0	0	0	858	//이클립스갑옷
263	-1	10	35	0	0	0	0	2	0	0	0	858	//이클립스장갑
263	-1	9	35	0	0	0	0	2	0	0	0	858	//이클립스바지
263	-1	11	35	0	0	0	0	2	0	0	0	858	//이클립스부츠
263	-1	7	36	0	0	0	0	2	0	0	0	858	//아이리스헬멧
263	-1	8	36	0	0	0	0	2	0	0	0	858	//아이리스갑옷
263	-1	10	36	0	0	0	0	2	0	0	0	858	//아이리스장갑
263	-1	9	36	0	0	0	0	2	0	0	0	858	//아이리스바지
263	-1	11	36	0	0	0	0	2	0	0	0	858	//아이리스부츠
263	-1	7	41	0	0	0	0	2	0	0	0	858	//에이션트헬멧
263	-1	8	41	0	0	0	0	2	0	0	0	858	//에이션트갑옷
263	-1	10	41	0	0	0	0	2	0	0	0	858	//에이션트장갑
263	-1	9	41	0	0	0	0	2	0	0	0	858	//에이션트바지
263	-1	11	41	0	0	0	0	2	0	0	0	858	//에이션트부츠
263	-1	7	60	0	0	0	0	2	0	0	0	858	//스톰자하드투구
263	-1	9	60	0	0	0	0	2	0	0	0	858	//스톰자하드바지
263	-1	11	60	0	0	0	0	2	0	0	0	858	//스톰자하드부츠
263	-1	7	93	0	0	0	0	2	0	0	0	858	//프린시헬멧
263	-1	10	15	0	0	0	0	2	0	0	0	858	//아틀란스장갑
263	-1	9	15	0	0	0	0	2	0	0	0	858	//아틀란스바지
263	-1	11	15	0	0	0	0	2	0	0	0	858	//아틀란스부츠
263	-1	10	18	0	0	0	0	2	0	0	0	858	//그랜드소울장갑
263	-1	11	18	0	0	0	0	2	0	0	0	858	//그랜드소울부츠
263	-1	10	42	0	0	0	0	2	0	0	0	858	//데모닉장갑
263	-1	11	42	0	0	0	0	2	0	0	0	858	//데모닉부츠
263	-1	10	19	0	0	0	0	2	0	0	0	858	//홀리스프릿장갑
263	-1	10	27	0	0	0	0	2	0	0	0	858	//다크브리즌장갑
263	-1	10	16	0	0	0	0	2	0	0	0	858	//블랙드라곤장갑
263	-1	11	16	0	0	0	0	2	0	0	0	858	//블랙드라곤부츠
263	-1	15	16	0	0	0	0	0	0	0	0	50	//데쓰포이즌법서
